FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender
FIR04993,Theft,Rajajinagar,12.993514,77.557465,2024-11-20,11:52:50,Low,Closed,43,Male
FIR04994,Domestic Violence,MG Road,12.972703,77.605123,2025-06-18,08:44:25,Medium,Closed,21,Male
FIR04995,Kidnapping,BTM Layout,12.921211,77.613725,2025-03-06,02:04:27,High,Closed,57,Female
FIR04996,Vehicle Theft,Electronic City,12.836518,77.679392,2024-08-01,19:20:16,Low,Under Investigation,41,Female
FIR04997,Theft,Rajajinagar,12.98779,77.558541,2026-06-14,17:00:26,Low,Under Investigation,21,Other
FIR04998,Assault,MG Road,12.979922,77.602565,2026-06-11,14:09:43,Medium,Closed,19,Female
FIR04999,Drug Offense,Bellandur,12.924567,77.673696,2025-06-01,05:42:25,Medium,Closed,68,Female
FIR05000,Kidnapping,Malleshwaram,13.007479,77.566901,2026-01-22,14:37:50,High,Under Investigation,20,Male
FIR05001,Murder,Rajajinagar,12.988615,77.553517,2025-06-27,00:41:02,High,Closed,59,Female
FIR05002,Domestic Violence,Whitefield,12.968518,77.746904,2025-02-24,22:08:39,Medium,Closed,49,Male
FIR05003,Robbery,Whitefield,12.972912,77.748442,2026-05-14,08:16:16,High,Under Investigation,36,Other
FIR05004,Robbery,Marathahalli,12.956655,77.69892,2025-10-21,01:02:23,High,Under Investigation,63,Female
FIR05005,Assault,Electronic City,12.844177,77.672621,2026-02-05,05:40:47,Medium,Closed,29,Female
FIR05006,Murder,Electronic City,12.83524,77.681915,2025-06-12,19:55:44,High,Open,55,Female
FIR05007,Murder,BTM Layout,12.914736,77.605724,2024-11-05,03:50:07,High,Open,26,Male
FIR05008,Fraud,Hebbal,13.037503,77.599101,2026-03-17,20:51:42,Medium,Closed,49,Male
FIR05009,Kidnapping,Rajajinagar,12.992194,77.551341,2024-09-16,18:38:10,High,Closed,37,Other
FIR05010,Theft,Rajajinagar,12.991557,77.551904,2025-05-12,13:06:08,Low,Closed,43,Male
FIR05011,Cyber Crime,Rajajinagar,12.9935,77.555501,2026-03-01,08:07:20,Medium,Under Investigation,56,Other
FIR05012,Theft,Banashankari,12.916795,77.578031,2024-08-13,08:22:26,Low,Closed,64,Male
FIR05013,Cyber Crime,Yelahanka,13.104367,77.592549,2024-11-09,19:05:43,Medium,Closed,57,Female
FIR05014,Murder,MG Road,12.976613,77.600683,2024-11-24,15:05:39,High,Under Investigation,44,Other
FIR05015,Cyber Crime,Rajajinagar,12.992489,77.552977,2024-11-24,11:19:41,Medium,Closed,32,Female
FIR05016,Cyber Crime,Hebbal,13.036274,77.595956,2025-11-18,14:51:12,Medium,Open,44,Female
FIR05017,Vehicle Theft,MG Road,12.97425,77.608887,2026-07-07,12:37:11,Low,Open,40,Male
FIR05018,Assault,Rajajinagar,12.989476,77.551086,2026-04-08,19:46:21,Medium,Open,65,Male
FIR05019,Assault,Yelahanka,13.098945,77.594274,2026-03-01,11:40:37,Medium,Open,23,Other
FIR05020,Cyber Crime,Banashankari,12.918354,77.576373,2025-06-17,01:31:07,Medium,Open,61,Other
FIR05021,Robbery,Jayanagar,12.929261,77.592138,2025-03-09,20:26:24,High,Under Investigation,39,Other
FIR05022,Vehicle Theft,Jayanagar,12.922108,77.595641,2025-03-02,14:31:35,Low,Open,33,Male
FIR05023,Fraud,HSR Layout,12.909138,77.642935,2026-01-10,20:49:25,Medium,Under Investigation,58,Female
FIR05024,Kidnapping,Rajajinagar,12.992765,77.551551,2026-05-23,14:27:47,High,Closed,53,Other
FIR05025,Cyber Crime,HSR Layout,12.907757,77.643679,2025-09-11,13:48:17,Medium,Under Investigation,56,Female
FIR05026,Assault,Hebbal,13.033771,77.595216,2025-07-21,07:53:32,Medium,Closed,52,Male
FIR05027,Domestic Violence,Koramangala,12.933443,77.62326,2026-06-30,04:02:47,Medium,Under Investigation,33,Female
FIR05028,Drug Offense,Rajajinagar,12.993593,77.554768,2025-10-01,16:13:51,Medium,Closed,35,Other
FIR05029,Fraud,Yelahanka,13.097901,77.595846,2025-03-27,05:11:09,Medium,Under Investigation,29,Other
FIR05030,Vehicle Theft,HSR Layout,12.916258,77.644078,2025-03-31,16:48:31,Low,Open,54,Other
FIR05031,Assault,Banashankari,12.915706,77.573607,2025-02-26,11:46:56,Medium,Under Investigation,21,Other
FIR05032,Drug Offense,MG Road,12.974009,77.607825,2025-03-27,07:42:07,Medium,Open,70,Male
FIR05033,Kidnapping,MG Road,12.974604,77.607918,2025-04-09,22:32:49,High,Closed,25,Female
FIR05034,Vehicle Theft,Malleshwaram,12.999689,77.570262,2025-12-29,20:04:45,Low,Open,47,Male
FIR05035,Domestic Violence,HSR Layout,12.910764,77.646952,2025-12-15,05:10:32,Medium,Open,48,Other
FIR05036,Theft,Jayanagar,12.924801,77.593831,2025-10-13,18:26:32,Low,Closed,34,Other
FIR05037,Theft,Banashankari,12.922293,77.575802,2026-02-01,13:14:54,Low,Under Investigation,43,Other
FIR05038,Domestic Violence,Malleshwaram,13.002111,77.566993,2026-06-12,21:03:51,Medium,Closed,30,Female
FIR05039,Domestic Violence,Whitefield,12.968241,77.754378,2025-08-30,18:06:12,Medium,Open,53,Female
FIR05040,Kidnapping,Malleshwaram,13.000057,77.568654,2026-05-22,08:04:49,High,Open,36,Male
FIR05041,Drug Offense,Koramangala,12.937143,77.622802,2025-04-13,00:20:46,Medium,Closed,47,Male
FIR05042,Murder,Malleshwaram,13.008295,77.568707,2025-02-07,01:40:09,High,Open,26,Other
FIR05043,Vehicle Theft,Indiranagar,12.977016,77.641244,2025-12-19,16:59:50,Low,Open,55,Other
FIR05044,Assault,Jayanagar,12.925997,77.589875,2024-12-06,13:09:48,Medium,Closed,64,Female
FIR05045,Murder,MG Road,12.972602,77.603143,2026-01-29,04:26:23,High,Under Investigation,22,Other
FIR05046,Cyber Crime,Hebbal,13.038787,77.600361,2024-07-23,11:23:47,Medium,Closed,26,Male
FIR05047,Domestic Violence,BTM Layout,12.918361,77.609305,2025-05-18,07:32:11,Medium,Closed,54,Male
FIR05048,Assault,Rajajinagar,12.992781,77.558043,2026-05-10,11:10:47,Medium,Under Investigation,19,Other
FIR05049,Kidnapping,Yelahanka,13.103838,77.598866,2026-04-24,11:05:48,High,Open,29,Female
FIR05050,Vehicle Theft,Rajajinagar,12.988006,77.550956,2025-12-24,12:05:39,Low,Closed,23,Female
FIR05051,Assault,Electronic City,12.841045,77.672402,2024-12-31,20:06:55,Medium,Closed,64,Other
FIR05052,Cyber Crime,Yelahanka,13.10004,77.599,2025-08-15,03:38:56,Medium,Under Investigation,40,Male
FIR05053,Kidnapping,Whitefield,12.965806,77.746562,2025-08-23,23:33:05,High,Closed,34,Other
FIR05054,Vehicle Theft,Whitefield,12.967136,77.749575,2026-05-23,13:40:17,Low,Open,36,Female
FIR05055,Theft,Rajajinagar,12.988101,77.55739,2025-08-29,15:51:57,Low,Open,69,Other
FIR05056,Kidnapping,BTM Layout,12.912897,77.606499,2024-12-18,08:08:34,High,Open,34,Male
FIR05057,Domestic Violence,Banashankari,12.915139,77.578003,2025-03-19,17:44:50,Medium,Open,18,Male
FIR05058,Domestic Violence,Jayanagar,12.927432,77.591385,2026-06-23,01:08:32,Medium,Under Investigation,26,Female
FIR05059,Murder,Electronic City,12.835,77.681395,2024-08-24,01:07:01,High,Closed,29,Other
FIR05060,Kidnapping,BTM Layout,12.914569,77.610121,2026-06-09,12:48:01,High,Under Investigation,29,Other
FIR05061,Robbery,BTM Layout,12.91224,77.611264,2025-04-17,17:54:46,High,Closed,29,Male
FIR05062,Robbery,Malleshwaram,13.004328,77.573465,2026-04-21,14:38:50,High,Under Investigation,66,Other
FIR05063,Kidnapping,Malleshwaram,13.000321,77.572805,2025-07-02,20:44:26,High,Open,36,Male
FIR05064,Theft,Indiranagar,12.982502,77.645018,2026-04-21,04:12:48,Low,Closed,61,Other
FIR05065,Kidnapping,Koramangala,12.934469,77.62706,2026-03-01,23:13:03,High,Open,46,Male
FIR05066,Robbery,Banashankari,12.920244,77.573847,2024-12-28,18:32:22,High,Open,59,Female
FIR05067,Domestic Violence,Bellandur,12.923805,77.674185,2026-03-05,21:46:18,Medium,Under Investigation,47,Male
FIR05068,Domestic Violence,BTM Layout,12.918581,77.606564,2025-09-25,07:49:29,Medium,Under Investigation,53,Male
FIR05069,Robbery,Indiranagar,12.980056,77.64194,2025-06-29,09:35:20,High,Under Investigation,41,Other
FIR05070,Vehicle Theft,Koramangala,12.930991,77.620404,2025-04-03,04:04:00,Low,Closed,50,Male
FIR05071,Fraud,Hebbal,13.033926,77.594712,2025-10-05,23:11:11,Medium,Closed,30,Other
FIR05072,Kidnapping,Hebbal,13.035478,77.594656,2025-05-14,14:50:14,High,Closed,56,Female
FIR05073,Domestic Violence,Malleshwaram,13.001268,77.574946,2025-05-29,18:21:11,Medium,Closed,41,Female
FIR05074,Drug Offense,Indiranagar,12.977516,77.641351,2025-09-02,14:18:29,Medium,Open,61,Male
FIR05075,Robbery,Electronic City,12.838623,77.674336,2024-11-16,03:32:21,High,Closed,40,Male
FIR05076,Vehicle Theft,Indiranagar,12.974317,77.638247,2025-11-08,12:37:21,Low,Closed,55,Male
FIR05077,Drug Offense,BTM Layout,12.915124,77.611089,2025-02-19,18:27:47,Medium,Under Investigation,66,Other
FIR05078,Cyber Crime,Electronic City,12.836993,77.676439,2025-08-01,04:42:06,Medium,Closed,57,Other
FIR05079,Murder,HSR Layout,12.914636,77.6436,2026-05-31,15:00:29,High,Under Investigation,28,Female
FIR05080,Assault,Malleshwaram,13.004784,77.57394,2025-09-02,03:12:30,Medium,Open,62,Other
FIR05081,Assault,Koramangala,12.938422,77.619875,2025-01-05,14:48:55,Medium,Open,58,Female
FIR05082,Murder,Whitefield,12.965344,77.753506,2025-04-27,18:29:50,High,Open,58,Female
FIR05083,Drug Offense,HSR Layout,12.912117,77.650695,2026-03-20,12:59:06,Medium,Closed,45,Male
FIR05084,Fraud,Jayanagar,12.922611,77.596936,2025-05-04,19:38:48,Medium,Open,30,Female
FIR05085,Vehicle Theft,BTM Layout,12.91831,77.612832,2026-03-11,15:29:16,Low,Open,56,Other
FIR05086,Assault,Indiranagar,12.983023,77.638234,2025-04-04,23:56:24,Medium,Under Investigation,32,Other
FIR05087,Domestic Violence,BTM Layout,12.914482,77.61136,2024-11-14,21:27:54,Medium,Open,41,Male
FIR05088,Theft,Koramangala,12.933243,77.621265,2025-04-12,16:57:26,Low,Open,35,Male
FIR05089,Drug Offense,Jayanagar,12.925862,77.596903,2025-05-31,08:25:32,Medium,Closed,50,Female
FIR05090,Robbery,Malleshwaram,13.002994,77.567971,2026-05-30,23:10:48,High,Open,35,Other
FIR05091,Vehicle Theft,Yelahanka,13.104457,77.593985,2025-04-17,06:56:11,Low,Closed,58,Other
FIR05092,Robbery,HSR Layout,12.91109,77.643633,2026-02-14,23:40:54,High,Closed,57,Female
FIR05093,Domestic Violence,Jayanagar,12.922777,77.594985,2025-07-19,01:25:54,Medium,Open,55,Female
FIR05094,Domestic Violence,Malleshwaram,13.00217,77.57309,2026-03-04,15:32:19,Medium,Closed,52,Female
FIR05095,Robbery,MG Road,12.977341,77.603447,2026-05-18,15:53:02,High,Under Investigation,34,Other
FIR05096,Theft,Hebbal,13.031989,77.600003,2026-02-07,16:52:58,Low,Closed,22,Other
FIR05097,Cyber Crime,Marathahalli,12.956434,77.697812,2026-03-11,14:46:37,Medium,Under Investigation,50,Male
FIR05098,Assault,Rajajinagar,12.991662,77.55642,2026-06-20,04:38:04,Medium,Under Investigation,35,Female
FIR05099,Cyber Crime,MG Road,12.970818,77.604665,2024-08-24,16:25:46,Medium,Under Investigation,57,Female
FIR05100,Cyber Crime,BTM Layout,12.91279,77.606593,2025-11-13,07:17:57,Medium,Under Investigation,60,Female
FIR05101,Domestic Violence,Jayanagar,12.929926,77.595954,2025-09-18,10:42:49,Medium,Open,21,Male
FIR05102,Murder,MG Road,12.980013,77.607277,2024-12-01,03:26:39,High,Under Investigation,61,Male
FIR05103,Robbery,Marathahalli,12.963623,77.701812,2025-08-11,09:13:44,High,Closed,38,Other
FIR05104,Vehicle Theft,Hebbal,13.032669,77.593698,2025-08-10,23:55:13,Low,Closed,41,Other
FIR05105,Assault,Yelahanka,13.102678,77.592822,2025-10-02,02:23:40,Medium,Open,23,Other
FIR05106,Murder,Electronic City,12.843233,77.68069,2024-12-20,02:18:17,High,Open,38,Male
FIR05107,Kidnapping,Koramangala,12.935388,77.6213,2026-02-19,22:42:33,High,Under Investigation,54,Male
FIR05108,Kidnapping,HSR Layout,12.906965,77.64571,2025-06-03,02:15:17,High,Under Investigation,48,Other
FIR05109,Fraud,Yelahanka,13.097919,77.594448,2025-11-02,13:06:20,Medium,Closed,53,Female
FIR05110,Robbery,MG Road,12.978594,77.603631,2026-02-08,13:36:49,High,Open,44,Female
FIR05111,Theft,Bellandur,12.929336,77.675562,2026-01-15,00:21:46,Low,Open,53,Female
FIR05112,Theft,Whitefield,12.974259,77.749645,2025-09-11,09:18:27,Low,Closed,41,Female
FIR05113,Fraud,Electronic City,12.839285,77.680224,2025-02-23,12:31:31,Medium,Open,54,Male
FIR05114,Domestic Violence,Yelahanka,13.104719,77.59327,2025-04-23,20:43:00,Medium,Open,30,Female
FIR05115,Cyber Crime,Yelahanka,13.101256,77.597347,2026-01-06,23:59:57,Medium,Closed,63,Male
FIR05116,Theft,Koramangala,12.934646,77.623512,2024-08-28,02:16:42,Low,Under Investigation,38,Male
FIR05117,Fraud,MG Road,12.977431,77.60737,2025-04-17,14:15:36,Medium,Closed,21,Other
FIR05118,Kidnapping,Hebbal,13.03132,77.599149,2024-12-01,05:40:17,High,Closed,62,Male
FIR05119,Theft,Hebbal,13.037764,77.59869,2025-02-04,06:45:56,Low,Open,67,Other
FIR05120,Domestic Violence,Whitefield,12.965224,77.753394,2026-02-27,09:53:09,Medium,Open,27,Male
FIR05121,Drug Offense,Jayanagar,12.922556,77.59479,2026-04-28,03:36:51,Medium,Under Investigation,18,Female
FIR05122,Vehicle Theft,HSR Layout,12.915568,77.648014,2024-08-12,06:14:26,Low,Closed,39,Other
FIR05123,Vehicle Theft,Indiranagar,12.974474,77.642944,2024-08-02,09:36:58,Low,Under Investigation,21,Male
FIR05124,Assault,Electronic City,12.837528,77.680076,2026-05-23,22:56:54,Medium,Closed,59,Other
FIR05125,Murder,Indiranagar,12.979122,77.641955,2025-04-22,09:15:16,High,Open,40,Male
FIR05126,Robbery,Whitefield,12.96564,77.750658,2025-11-14,07:05:03,High,Closed,50,Other
FIR05127,Drug Offense,Electronic City,12.838794,77.678847,2026-03-23,18:12:37,Medium,Open,56,Female
FIR05128,Robbery,Koramangala,12.930518,77.624022,2026-03-30,11:09:42,High,Closed,47,Other
FIR05129,Domestic Violence,Indiranagar,12.977794,77.638564,2026-06-17,08:36:14,Medium,Under Investigation,29,Male
FIR05130,Kidnapping,MG Road,12.975759,77.609514,2025-01-27,13:08:00,High,Open,29,Other
FIR05131,Domestic Violence,HSR Layout,12.915803,77.642907,2025-06-17,19:39:01,Medium,Closed,64,Male
FIR05132,Assault,Hebbal,13.035656,77.593585,2025-07-04,10:35:21,Medium,Open,38,Male
FIR05133,Kidnapping,MG Road,12.979431,77.602985,2024-12-23,13:52:19,High,Closed,56,Female
FIR05134,Murder,BTM Layout,12.921532,77.607258,2026-06-25,15:31:59,High,Under Investigation,34,Male
FIR05135,Assault,Indiranagar,12.982876,77.644854,2025-02-28,02:43:28,Medium,Open,46,Male
FIR05136,Theft,Whitefield,12.967334,77.746643,2026-02-08,23:01:41,Low,Under Investigation,18,Female
FIR05137,Domestic Violence,Bellandur,12.92464,77.672152,2025-06-29,15:23:32,Medium,Under Investigation,57,Other
FIR05138,Vehicle Theft,Whitefield,12.971144,77.752861,2025-01-08,09:28:11,Low,Closed,41,Other
FIR05139,Vehicle Theft,Banashankari,12.921578,77.569697,2024-11-17,05:33:47,Low,Closed,20,Female
FIR05140,Murder,MG Road,12.976343,77.604098,2025-06-27,01:59:26,High,Closed,57,Male
FIR05141,Fraud,Malleshwaram,13.005101,77.575032,2025-08-25,09:28:17,Medium,Open,62,Female
FIR05142,Assault,Banashankari,12.921773,77.568643,2026-05-08,11:53:42,Medium,Under Investigation,27,Female
FIR05143,Murder,Marathahalli,12.955327,77.697517,2026-01-14,21:03:43,High,Closed,28,Other
FIR05144,Robbery,MG Road,12.974925,77.608641,2025-01-10,07:15:43,High,Open,62,Female
FIR05145,Domestic Violence,BTM Layout,12.917466,77.610962,2026-06-18,09:22:47,Medium,Open,60,Female
FIR05146,Vehicle Theft,Hebbal,13.037202,77.597855,2025-01-12,18:55:09,Low,Under Investigation,25,Female
FIR05147,Cyber Crime,Rajajinagar,12.994933,77.558291,2025-01-20,18:37:45,Medium,Closed,48,Other
FIR05148,Assault,MG Road,12.977022,77.608521,2026-04-21,08:56:43,Medium,Open,69,Female
FIR05149,Theft,MG Road,12.972446,77.607948,2026-06-27,14:10:56,Low,Closed,29,Male
FIR05150,Domestic Violence,Electronic City,12.836395,77.67971,2025-08-13,22:09:12,Medium,Open,26,Male
FIR05151,Cyber Crime,Whitefield,12.974747,77.745267,2025-08-18,21:12:14,Medium,Closed,33,Male
FIR05152,Domestic Violence,Marathahalli,12.956326,77.695535,2026-05-02,00:28:35,Medium,Under Investigation,30,Other
FIR05153,Kidnapping,Electronic City,12.838515,77.681723,2026-03-19,19:23:34,High,Open,58,Other
FIR05154,Cyber Crime,Jayanagar,12.929944,77.589051,2025-01-03,21:17:25,Medium,Under Investigation,51,Male
FIR05155,Cyber Crime,Yelahanka,13.099422,77.594983,2026-04-16,00:45:05,Medium,Open,42,Other
FIR05156,Domestic Violence,Malleshwaram,12.999315,77.570181,2026-05-03,22:51:39,Medium,Closed,67,Female
FIR05157,Kidnapping,Jayanagar,12.927968,77.590013,2024-12-08,21:21:25,High,Closed,61,Female
FIR05158,Drug Offense,Yelahanka,13.105685,77.594201,2025-11-22,22:18:30,Medium,Closed,28,Male
FIR05159,Vehicle Theft,BTM Layout,12.920984,77.611192,2026-04-25,11:48:59,Low,Closed,68,Female
FIR05160,Cyber Crime,Bellandur,12.928015,77.673461,2024-08-20,20:12:48,Medium,Open,43,Male
FIR05161,Cyber Crime,Indiranagar,12.977076,77.639765,2024-07-28,05:47:39,Medium,Under Investigation,42,Female
FIR05162,Theft,Hebbal,13.032019,77.593651,2026-01-23,14:52:19,Low,Under Investigation,64,Female
FIR05163,Theft,BTM Layout,12.916453,77.606731,2026-05-29,12:15:54,Low,Closed,65,Other
FIR05164,Theft,Whitefield,12.973029,77.750755,2025-01-08,01:52:16,Low,Under Investigation,57,Female
FIR05165,Domestic Violence,Whitefield,12.966507,77.748561,2026-06-17,12:07:43,Medium,Open,35,Male
FIR05166,Murder,Koramangala,12.935992,77.628278,2025-04-27,02:04:54,High,Open,37,Other
FIR05167,Domestic Violence,Banashankari,12.913441,77.575543,2025-02-03,10:37:28,Medium,Under Investigation,51,Male
FIR05168,Theft,BTM Layout,12.91339,77.613538,2024-12-07,01:21:31,Low,Closed,37,Female
FIR05169,Robbery,Koramangala,12.939736,77.622456,2025-04-27,16:16:31,High,Open,38,Other
FIR05170,Robbery,Electronic City,12.836266,77.674401,2026-03-25,01:49:50,High,Closed,45,Other
FIR05171,Robbery,Malleshwaram,13.00167,77.565606,2026-03-04,14:09:09,High,Closed,57,Female
FIR05172,Vehicle Theft,Rajajinagar,12.989013,77.551892,2025-01-03,02:59:27,Low,Under Investigation,28,Other
FIR05173,Robbery,Yelahanka,13.100526,77.60109,2024-08-03,14:21:38,High,Under Investigation,25,Female
FIR05174,Fraud,Jayanagar,12.928,77.590754,2025-10-02,08:56:11,Medium,Closed,27,Female
FIR05175,Kidnapping,HSR Layout,12.911509,77.652284,2025-04-10,06:48:46,High,Open,46,Other
FIR05176,Murder,Electronic City,12.842916,77.680064,2025-08-11,12:32:02,High,Under Investigation,25,Female
FIR05177,Domestic Violence,Electronic City,12.838114,77.676003,2026-01-03,18:34:42,Medium,Under Investigation,64,Female
FIR05178,Domestic Violence,Malleshwaram,13.00183,77.575418,2025-12-15,17:46:44,Medium,Open,31,Other
FIR05179,Murder,Koramangala,12.935109,77.624355,2025-05-14,21:39:06,High,Closed,35,Female
FIR05180,Domestic Violence,Marathahalli,12.955928,77.693096,2025-10-06,08:42:04,Medium,Closed,27,Female
FIR05181,Robbery,Bellandur,12.931002,77.671258,2025-08-03,06:11:25,High,Closed,38,Other
FIR05182,Drug Offense,Koramangala,12.937906,77.623132,2025-08-09,06:08:23,Medium,Open,36,Other
FIR05183,Assault,Malleshwaram,13.004112,77.575565,2024-08-03,01:48:01,Medium,Closed,20,Female
FIR05184,Murder,Marathahalli,12.958006,77.692461,2026-05-12,16:17:25,High,Under Investigation,49,Other
FIR05185,Vehicle Theft,MG Road,12.972343,77.600122,2026-05-24,03:09:58,Low,Under Investigation,62,Other
FIR05186,Cyber Crime,MG Road,12.977837,77.603256,2026-06-22,03:01:46,Medium,Under Investigation,68,Other
FIR05187,Fraud,Banashankari,12.914363,77.571222,2024-12-25,03:44:49,Medium,Open,25,Other
FIR05188,Kidnapping,Hebbal,13.035571,77.601322,2025-11-05,17:27:34,High,Under Investigation,46,Male
FIR05189,Drug Offense,BTM Layout,12.91239,77.61242,2024-08-12,03:26:59,Medium,Under Investigation,38,Female
FIR05190,Cyber Crime,Bellandur,12.932727,77.677318,2024-11-30,08:42:40,Medium,Under Investigation,69,Male
FIR05191,Kidnapping,HSR Layout,12.912729,77.651829,2024-08-28,04:08:25,High,Open,47,Male
FIR05192,Theft,Hebbal,13.040264,77.593389,2025-08-27,11:31:09,Low,Closed,21,Other
FIR05193,Cyber Crime,Electronic City,12.842564,77.674342,2025-02-17,06:10:56,Medium,Closed,58,Other
FIR05194,Vehicle Theft,MG Road,12.970665,77.601411,2025-12-04,00:04:35,Low,Open,43,Other
FIR05195,Fraud,Indiranagar,12.979498,77.636993,2026-06-03,12:12:26,Medium,Open,44,Male
FIR05196,Cyber Crime,Bellandur,12.924098,77.67172,2024-09-18,03:41:38,Medium,Open,23,Female
FIR05197,Drug Offense,HSR Layout,12.908894,77.648146,2025-06-10,10:12:05,Medium,Under Investigation,37,Male
FIR05198,Theft,Indiranagar,12.982028,77.64233,2025-07-09,14:08:13,Low,Closed,42,Other
FIR05199,Fraud,Bellandur,12.929634,77.673261,2026-06-03,21:33:28,Medium,Closed,19,Other
FIR05200,Murder,BTM Layout,12.920517,77.60653,2024-08-07,16:21:24,High,Closed,64,Male
FIR05201,Assault,Bellandur,12.931869,77.677668,2025-02-20,14:04:38,Medium,Closed,46,Male
FIR05202,Murder,Jayanagar,12.922011,77.598282,2026-01-02,18:06:41,High,Under Investigation,31,Other
FIR05203,Cyber Crime,BTM Layout,12.917924,77.612735,2025-07-18,15:24:27,Medium,Under Investigation,46,Male
FIR05204,Robbery,Rajajinagar,12.992478,77.55697,2026-07-21,09:46:26,High,Closed,69,Female
FIR05205,Robbery,HSR Layout,12.916517,77.646659,2025-09-24,18:32:37,High,Closed,35,Female
FIR05206,Fraud,HSR Layout,12.912313,77.644433,2024-12-29,05:08:58,Medium,Open,62,Male
FIR05207,Vehicle Theft,Indiranagar,12.978022,77.640653,2025-08-19,06:30:36,Low,Under Investigation,31,Female
